tmdb_id,keywords
11658,"[{'id': 41586, 'name': 'archaeologist'}, {'id': 158534, 'name': 'korean war'}, {'id': 158538, 'name': 'north korea'}, {'id': 158540, 'name': 'south korea'}, {'id': 158547, 'name': 'air raid'}, {'id': 158553, 'name': 'pyre'}]"
87339,"[{'id': 13112, 'name': 'murderer'}, {'id': 41180, 'name': 'security guard'}]"
18638,"[{'id': 1627, 'name': 'patriotism'}, {'id': 1968, 'name': 'prisoners of war'}, {'id': 2414, 'name': 'test of courage'}, {'id': 2957, 'name': 'vietnam war'}]"
28488,[]
20283,"[{'id': 3797, 'name': 'bicycle'}, {'id': 6075, 'name': 'sport'}, {'id': 180491, 'name': 'cycling'}, {'id': 186360, 'name': 'bicycle race'}]"
337014,[]
77881,[]
66043,"[{'id': 10360, 'name': 'prejudice'}, {'id': 33740, 'name': 'humiliation'}, {'id': 155735, 'name': 'new york subway'}, {'id': 169635, 'name': 'psychological drama'}]"
409696,[]
385372,"[{'id': 650, 'name': 'gymnastics'}]"
187744,[]
261855,"[{'id': 187056, 'name': 'woman director'}]"
18166,"[{'id': 740, 'name': 'aids'}, {'id': 10183, 'name': 'independent film'}]"
252059,"[{'id': 642, 'name': 'robbery'}, {'id': 9826, 'name': 'murder'}]"
48373,"[{'id': 10183, 'name': 'independent film'}]"
10500,"[{'id': 220, 'name': 'berlin'}, {'id': 292, 'name': 'berlin wall'}, {'id': 1772, 'name': 'german democratic republic'}, {'id': 2437, 'name': 'munich'}, {'id': 6987, 'name': 'idealism'}, {'id': 10818, 'name': 'author'}]"
115909,"[{'id': 818, 'name': 'based on novel'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9937, 'name': 'suspense'}, {'id': 10103, 'name': 'children'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 11001, 'name': 'religion'}, {'id': 12545, 'name': 'mansion'}, {'id': 162846, 'name': 'ghost'}, {'id': 172232, 'name': 'seminary'}]"
13563,"[{'id': 9702, 'name': 'broken lizard'}, {'id': 10183, 'name': 'independent film'}]"
11127,"[{'id': 1472, 'name': 'starships'}, {'id': 1826, 'name': 'space marine'}, {'id': 10644, 'name': 'melodrama'}, {'id': 160185, 'name': 'marauder'}]"
4798,"[{'id': 725, 'name': 'lovesickness'}, {'id': 4379, 'name': 'time travel'}]"
36696,"[{'id': 2139, 'name': 'russia'}, {'id': 4040, 'name': 'space mission'}, {'id': 9882, 'name': 'space'}, {'id': 12405, 'name': 'outer space'}, {'id': 15162, 'name': 'dog'}]"
40897,"[{'id': 417, 'name': 'corruption'}, {'id': 1462, 'name': 'samurai'}, {'id': 1794, 'name': 'yakuza'}, {'id': 9663, 'name': 'sequel'}, {'id': 10157, 'name': 'zatoichi'}, {'id': 10491, 'name': 'swordsman'}]"
257160,"[{'id': 493, 'name': 'poem'}, {'id': 526, 'name': 'rebel'}, {'id': 780, 'name': 'kung fu'}, {'id': 5609, 'name': 'nostalgia'}, {'id': 13005, 'name': 'doctor'}, {'id': 18185, 'name': 'bike'}, {'id': 18425, 'name': 'teenage love'}, {'id': 193685, 'name': 'malayalam'}]"
28630,"[{'id': 3485, 'name': 'comedian'}, {'id': 9716, 'name': 'stand-up comedy'}, {'id': 9961, 'name': 'live comedy'}]"
37626,"[{'id': 818, 'name': 'based on novel'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 10950, 'name': 'shootout'}, {'id': 11541, 'name': 'surprise ending'}, {'id': 12371, 'name': 'gunfight'}, {'id': 13028, 'name': 'writer'}, {'id': 156650, 'name': 'machine gun'}, {'id': 162304, 'name': 'elevator shaft'}, {'id': 163047, 'name': 'beverly hills'}]"
12416,"[{'id': 509, 'name': 'denmark'}, {'id': 9951, 'name': 'alien'}, {'id': 193547, 'name': 'teachers and students'}]"
56942,"[{'id': 222, 'name': 'schizophrenia'}, {'id': 392, 'name': 'england'}, {'id': 2800, 'name': 'psychology'}, {'id': 2884, 'name': 'asylum'}, {'id': 33768, 'name': 'blind'}, {'id': 159313, 'name': 'psychiatry'}, {'id': 194799, 'name': 'anti-asylum'}, {'id': 194801, 'name': 'authoritarianism'}, {'id': 222797, 'name': 'repression'}]"
18165,"[{'id': 1562, 'name': 'hostage'}, {'id': 3051, 'name': 'hostage drama'}, {'id': 9748, 'name': 'revenge'}, {'id': 9766, 'name': 'hiv'}, {'id': 10183, 'name': 'independent film'}, {'id': 10199, 'name': 'gay interest'}, {'id': 158718, 'name': 'lgbt'}]"
211220,"[{'id': 1329, 'name': 'canada'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 13059, 'name': 'prostitution'}, {'id': 33722, 'name': 'true crime'}, {'id': 160223, 'name': 'vancouver'}, {'id': 193128, 'name': 'robert pickton'}]"
74629,"[{'id': 8629, 'name': 'made for cable tv'}, {'id': 9951, 'name': 'alien'}, {'id': 11100, 'name': 'giant monster'}]"
3036,"[{'id': 4005, 'name': 'human experimentation'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 9714, 'name': 'remake'}]"
49529,"[{'id': 818, 'name': 'based on novel'}, {'id': 839, 'name': 'mars'}, {'id': 1456, 'name': 'medallion'}, {'id': 3801, 'name': 'space travel'}, {'id': 7376, 'name': 'princess'}, {'id': 9951, 'name': 'alien'}, {'id': 10028, 'name': 'steampunk'}, {'id': 10539, 'name': 'martian'}, {'id': 10685, 'name': 'escape'}, {'id': 161511, 'name': 'edgar rice burroughs'}, {'id': 163252, 'name': 'alien race'}, {'id': 179102, 'name': 'superhuman strength'}, {'id': 190320, 'name': 'mars civilization'}, {'id': 195446, 'name': 'sword and planet'}, {'id': 207928, 'name': '19th century'}, {'id': 209714, 'name': '3d'}]"
46360,"[{'id': 2708, 'name': 'hitman'}, {'id': 34117, 'name': 'cult film'}, {'id': 156390, 'name': 'face slap'}, {'id': 157273, 'name': 'shot in the forehead'}, {'id': 165288, 'name': 'misogynist'}, {'id': 180249, 'name': 'gunrunner'}]"
36224,"[{'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 10292, 'name': 'gore'}, {'id': 13006, 'name': 'torture'}]"
38909,"[{'id': 8029, 'name': 'drama'}]"
347106,"[{'id': 187056, 'name': 'woman director'}]"
42040,"[{'id': 3036, 'name': 'bible'}, {'id': 172792, 'name': 'reference to god'}, {'id': 231209, 'name': 'king david'}]"
2671,"[{'id': 3297, 'name': 'videoband'}, {'id': 232281, 'name': 'unofficial remake'}]"
38011,[]
46473,[]
9928,"[{'id': 1436, 'name': 'inventor'}, {'id': 4480, 'name': 'business man'}, {'id': 14544, 'name': 'robot'}, {'id': 193305, 'name': 'dishonesty'}]"
9274,"[{'id': 2540, 'name': 'alp'}, {'id': 6390, 'name': 'civil service'}, {'id': 8714, 'name': 'ischgl'}, {'id': 155582, 'name': 'amusement park'}, {'id': 195732, 'name': 'ski'}]"
7972,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1438, 'name': 'office'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 3607, 'name': 'hold-up robbery'}, {'id': 3658, 'name': 'career'}, {'id': 4900, 'name': 'shortage of money'}, {'id': 5332, 'name': 'greed'}, {'id': 5340, 'name': 'investigation'}, {'id': 5600, 'name': 'daughter'}, {'id': 5905, 'name': 'father'}, {'id': 6282, 'name': 'workplace'}, {'id': 7439, 'name': 'woman between two men'}, {'id': 11157, 'name': 'sibling rivalry'}, {'id': 11612, 'name': 'hospital'}, {'id': 156237, 'name': 'jewelry store'}, {'id': 188665, 'name': 'botched robbery'}]"
196784,"[{'id': 187028, 'name': 'gatling gun'}]"
51549,[]
167618,"[{'id': 1625, 'name': 'emigration'}, {'id': 2800, 'name': 'psychology'}, {'id': 5565, 'name': 'biography'}]"
28039,[]
11517,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1552, 'name': 'subway'}, {'id': 14512, 'name': 'new york city'}, {'id': 155735, 'name': 'new york subway'}, {'id': 156120, 'name': 'train robbery'}]"
4180,"[{'id': 187056, 'name': 'woman director'}]"
39463,[]
391934,"[{'id': 392, 'name': 'england'}, {'id': 7564, 'name': 'jane austen'}, {'id': 9673, 'name': 'love'}, {'id': 34265, 'name': 'heartbreak'}]"
16429,"[{'id': 10183, 'name': 'independent film'}]"
90928,[]
52280,"[{'id': 3623, 'name': 'cabin'}, {'id': 10322, 'name': 'native american'}, {'id': 10794, 'name': 'snow'}, {'id': 40934, 'name': 'tambourine'}, {'id': 156783, 'name': 'blizzard'}, {'id': 163072, 'name': 'embezzlement'}, {'id': 177995, 'name': 'dachshund'}, {'id': 188660, 'name': 'salvation army'}, {'id': 188991, 'name': 'drunkenness'}, {'id': 207183, 'name': 'royal canadian mounted police (rcmp)'}, {'id': 207803, 'name': 'prodigal son'}, {'id': 207804, 'name': 'ice cube'}, {'id': 220488, 'name': 'delirium tremens'}, {'id': 238261, 'name': 'dulcimer'}, {'id': 238262, 'name': 'mitts'}, {'id': 238263, 'name': 'sad story'}, {'id': 238264, 'name': 'high kick'}, {'id': 238265, 'name': 'beer consumption'}]"
40044,"[{'id': 7347, 'name': 'tarzan'}]"
143068,[]
747,"[{'id': 639, 'name': 'record collection'}, {'id': 2382, 'name': 'flower'}, {'id': 2836, 'name': 'cheese'}, {'id': 5319, 'name': 'pub'}, {'id': 6581, 'name': 'surrey'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 12377, 'name': 'zombie'}, {'id': 14744, 'name': 'english'}, {'id': 18298, 'name': 'tv show in film'}, {'id': 33615, 'name': 'cricket bat'}, {'id': 33616, 'name': 'broken bottle'}, {'id': 50009, 'name': 'survival horror'}, {'id': 155479, 'name': 'british pub'}, {'id': 191076, 'name': 'english pub'}, {'id': 233944, 'name': ""you've got red on you""}]"
24405,"[{'id': 378, 'name': 'prison'}, {'id': 572, 'name': 'sex'}, {'id': 772, 'name': 'handcuffs'}, {'id': 828, 'name': 'waitress'}, {'id': 1721, 'name': 'fight'}, {'id': 2407, 'name': 'fireworks'}, {'id': 2483, 'name': 'nudity'}, {'id': 3347, 'name': 'volcano'}, {'id': 3588, 'name': 'navy'}, {'id': 7312, 'name': 'road trip'}, {'id': 10594, 'name': 'money'}, {'id': 10685, 'name': 'escape'}, {'id': 11428, 'name': 'convertible'}, {'id': 11454, 'name': 'scam'}, {'id': 18128, 'name': 'inmate'}, {'id': 156731, 'name': 'escort'}, {'id': 162365, 'name': 'military'}, {'id': 163072, 'name': 'embezzlement'}, {'id': 208251, 'name': 'nervous'}]"
35280,"[{'id': 7375, 'name': 'twin brother'}]"
143169,[]
263946,[]
89904,[]
247436,[]
18533,"[{'id': 378, 'name': 'prison'}, {'id': 1533, 'name': 'isolation'}]"
13965,"[{'id': 2284, 'name': 'horseback riding'}, {'id': 2673, 'name': 'horse'}, {'id': 2753, 'name': 'horse whisperer'}, {'id': 5657, 'name': 'australia'}, {'id': 9663, 'name': 'sequel'}]"
65257,[]
59993,"[{'id': 2106, 'name': 'cold war'}, {'id': 11800, 'name': 'mockumentary'}]"
120292,[]
254375,"[{'id': 1820, 'name': 'trip'}, {'id': 4205, 'name': 'travelling person'}, {'id': 9935, 'name': 'travel'}, {'id': 11112, 'name': 'search'}, {'id': 15290, 'name': 'pursuit'}, {'id': 154060, 'name': 'happiness'}]"
1244,"[{'id': 460, 'name': 'free love'}, {'id': 738, 'name': 'sexuality'}, {'id': 2020, 'name': 'revolution'}, {'id': 2316, 'name': ""women's sexual identity""}, {'id': 2426, 'name': 'group sex'}, {'id': 2943, 'name': 'sex scandal'}, {'id': 5246, 'name': ""students' movement""}, {'id': 5288, 'name': 'rock'}, {'id': 5435, 'name': 'commune 1'}, {'id': 5438, 'name': 'keith richards'}, {'id': 33785, 'name': 'drugs and addiction'}, {'id': 164713, 'name': 'hamburg germany'}, {'id': 167667, 'name': 'mick jagger'}]"
33625,"[{'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}]"
35113,"[{'id': 928, 'name': 'hairdresser'}, {'id': 4232, 'name': 'melancholy'}, {'id': 10392, 'name': 'mute'}, {'id': 171518, 'name': 'thong'}, {'id': 186117, 'name': 'dj'}, {'id': 209159, 'name': 'salon'}]"
80038,"[{'id': 5625, 'name': 'relationship problems'}, {'id': 6054, 'name': 'friendship'}, {'id': 12392, 'name': 'best friend'}, {'id': 14512, 'name': 'new york city'}, {'id': 178329, 'name': 'best friends in love'}, {'id': 187056, 'name': 'woman director'}]"
54635,"[{'id': 1459, 'name': 'marriage proposal'}, {'id': 188994, 'name': 'publisher'}]"
1830,"[{'id': 2106, 'name': 'cold war'}, {'id': 6110, 'name': 'weapon'}, {'id': 6163, 'name': 'arms dealer'}]"
402370,"[{'id': 417, 'name': 'corruption'}, {'id': 180491, 'name': 'cycling'}, {'id': 224174, 'name': 'bike racing'}]"
621,"[{'id': 391, 'name': 'flying car'}, {'id': 542, 'name': 'street gang'}, {'id': 795, 'name': 'running'}, {'id': 3687, 'name': 'graduation'}, {'id': 4344, 'name': 'musical'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 18453, 'name': 'gossip'}, {'id': 34130, 'name': 'makeover'}, {'id': 159953, 'name': 'automobile racing'}, {'id': 164246, 'name': 'nostalgic'}, {'id': 165132, 'name': 'greaser'}, {'id': 165136, 'name': 'wolf whistle'}, {'id': 165137, 'name': 'school dance'}, {'id': 165139, 'name': 'animated credits'}, {'id': 165143, 'name': 'pep rally'}, {'id': 165147, 'name': 'wrong side of the tracks'}, {'id': 165148, 'name': 'mooning'}, {'id': 165154, 'name': 'school principal'}]"
20493,[]
43083,[]
214100,"[{'id': 4344, 'name': 'musical'}]"
57644,[]
50704,[]
4599,"[{'id': 242, 'name': 'new york'}, {'id': 1499, 'name': 'pastor'}, {'id': 1854, 'name': 'world of fasion'}, {'id': 2143, 'name': 'loss of parents'}, {'id': 2863, 'name': 'mannequin'}, {'id': 7024, 'name': 'fashion designer'}, {'id': 10235, 'name': 'family relationships'}]"
10272,"[{'id': 1941, 'name': 'ecstasy'}]"
18520,"[{'id': 187056, 'name': 'woman director'}]"
11928,"[{'id': 718, 'name': 'confession'}, {'id': 818, 'name': 'based on novel'}, {'id': 1421, 'name': 'birthday'}, {'id': 2483, 'name': 'nudity'}, {'id': 2799, 'name': 'cruise'}, {'id': 3799, 'name': 'ship'}, {'id': 5301, 'name': 'brother'}, {'id': 9673, 'name': 'love'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10183, 'name': 'independent film'}, {'id': 11112, 'name': 'search'}, {'id': 13028, 'name': 'writer'}, {'id': 41609, 'name': 'ego'}, {'id': 158591, 'name': 'injury'}]"
27459,"[{'id': 14512, 'name': 'new york city'}, {'id': 14536, 'name': 'crime'}, {'id': 191889, 'name': 'father child relationship'}, {'id': 210541, 'name': 'apathy'}]"
70585,"[{'id': 4258, 'name': 'lottery'}, {'id': 9986, 'name': 'crush'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10791, 'name': 'teenage crush'}]"
37488,"[{'id': 10601, 'name': 'blaxploitation'}]"
4962,"[{'id': 378, 'name': 'prison'}, {'id': 7359, 'name': 'bistrot'}, {'id': 10329, 'name': 'wealth'}]"
195752,"[{'id': 7347, 'name': 'tarzan'}]"
18696,"[{'id': 4278, 'name': 'invasion'}, {'id': 162861, 'name': 'ancient greece'}, {'id': 190980, 'name': 'greek soldier'}]"
98491,"[{'id': 9180, 'name': 'yorkshire'}]"
606,"[{'id': 238179, 'name': 'skab under tv'}, {'id': 238239, 'name': 'bagved'}, {'id': 238240, 'name': 'Øverste hylde'}]"
